bench.id,benchnum,origin,mset,size,n.anom,n.norm,anomaly.rate.level,point.difficulty.level,clustering.algo,irrelevance.level,anomaly.rate,diff.mean,anom.diff.mean,norm.diff.mean,clusteredness.score,irrelevance.score,auc.ci.0.999,ap.ci.0.999
comm.and.crime_benchmark_0230,230,regression,comm.and.crime,429,200,229,ar-0,pd-3,cluster,ir-1,0.466200466200466,0.333333932042915,0.347771453377268,0.320724743104614,0.105194728782182,0.468638194968401,0.563275109170306,0.556188311924221
comm.and.crime_benchmark_0231,231,regression,comm.and.crime,421,208,213,ar-0,pd-3,cluster,ir-2,0.494061757719715,0.333335176883612,0.344342639545129,0.322586105364384,0.034391869981886,0.987026965031705,0.562342000722282,0.58316850632879
comm.and.crime_benchmark_0232,232,regression,comm.and.crime,425,223,202,ar-0,pd-3,cluster,ir-2,0.524705882352941,0.333372519948074,0.333107624111394,0.333664954460844,0.0151450052055958,0.999959533349427,0.55967235714603,0.611945384066633
comm.and.crime_benchmark_0233,233,regression,comm.and.crime,415,193,222,ar-0,pd-3,cluster,ir-2,0.465060240963855,0.33336872930265,0.354307781685393,0.315164958537473,0.047478885847224,1.00977416802324,0.56444008775615,0.555993930056986
comm.and.crime_benchmark_0234,234,regression,comm.and.crime,420,205,215,ar-0,pd-3,cluster,ir-2,0.488095238095238,0.333365469654255,0.345845322347893,0.321466075225437,0.108803220460215,0.993018608229813,0.562699943278503,0.577510096677565
comm.and.crime_benchmark_0235,235,regression,comm.and.crime,423,203,220,ar-0,pd-3,cluster,ir-2,0.479905437352246,0.333358158987308,0.347975544604368,0.319870298622474,0.0112121254458868,1.01227150389886,0.563009404388715,0.569719176083512
comm.and.crime_benchmark_0236,236,regression,comm.and.crime,437,207,230,ar-0,pd-3,cluster,ir-3,0.473684210526316,0.333383032889134,0.347853111240691,0.320359962372733,0.0317559299511103,1.63372687655646,0.562003801722328,0.561619551483825
comm.and.crime_benchmark_0237,237,regression,comm.and.crime,417,220,197,ar-0,pd-3,cluster,ir-3,0.52757793764988,0.333348030121051,0.33203658587257,0.334812587149811,0.0420401603459294,1.66195498027625,0.560198454083988,0.615428264942038
comm.and.crime_benchmark_0238,238,regression,comm.and.crime,422,209,213,ar-0,pd-3,cluster,ir-3,0.495260663507109,0.333352882258253,0.341855433707833,0.325010003136365,0.095341410968478,1.61945366593636,0.561897702001483,0.584657972654937
comm.and.crime_benchmark_0239,239,regression,comm.and.crime,431,201,230,ar-0,pd-3,cluster,ir-3,0.466357308584687,0.333349700664103,0.35504978913792,0.314385710302202,0.126331159850914,1.69023121848627,0.563075924724205,0.555501436328603
comm.and.crime_benchmark_0240,240,regression,comm.and.crime,433,210,223,ar-0,pd-3,cluster,ir-3,0.484988452655889,0.333352707888399,0.345935729479745,0.321503225672333,0.03375768634434,1.65014792225571,0.56181934657271,0.573509968628844
comm.and.crime_benchmark_0241,241,regression,comm.and.crime,121,61,60,ar-0,pd-4,none,ir-0,0.504132231404959,0.500114667835233,0.529961325626007,0.469770565747945,0.428930846366943,0,0.615573770491803,0.678076818107969
comm.and.crime_benchmark_0242,242,regression,comm.and.crime,123,62,61,ar-0,pd-4,none,ir-0,0.504065040650406,0.500003970310632,0.52158682108361,0.478067302311867,0.186264707764543,0,0.615282919090428,0.675765760445456
comm.and.crime_benchmark_0243,243,regression,comm.and.crime,123,61,62,ar-0,pd-4,none,ir-0,0.495934959349593,0.500010719092288,0.533927396671768,0.466641084699574,0.323733982648409,0,0.615282919090428,0.668255971362144
comm.and.crime_benchmark_0244,244,regression,comm.and.crime,120,62,58,ar-0,pd-4,none,ir-0,0.516666666666667,0.500055442637472,0.527097131034028,0.471148810213569,0.246345815131303,0,0.614571746384872,0.688225633532414
comm.and.crime_benchmark_0245,245,regression,comm.and.crime,119,64,55,ar-0,pd-4,none,ir-0,0.53781512605042,0.50008798209748,0.518224306804877,0.478983895165235,0.0905713980573945,0,0.612784090909091,0.706385668307886
comm.and.crime_benchmark_0246,246,regression,comm.and.crime,123,62,61,ar-0,pd-4,none,ir-1,0.504065040650406,0.500220905720754,0.538789916898687,0.461019615671051,0.328917765705839,0.536336210665842,0.615282919090428,0.675765760445456
comm.and.crime_benchmark_0247,247,regression,comm.and.crime,125,76,49,ar-0,pd-4,none,ir-1,0.608,0.500226192652482,0.503593474423382,0.495003469905779,0.155678495780166,0.554096429918763,0.604189044038668,0.759175358927475
comm.and.crime_benchmark_0248,248,regression,comm.and.crime,121,58,63,ar-0,pd-4,none,ir-1,0.479338842975207,0.500052967020673,0.545034458991917,0.458641434729687,0.296309757230591,0.539029813313752,0.618500547345388,0.656987287697526
comm.and.crime_benchmark_0249,249,regression,comm.and.crime,120,63,57,ar-0,pd-4,none,ir-1,0.525,0.500123963091536,0.532065164693513,0.464820529741983,0.316768051180005,0.537661109802173,0.613756613756614,0.695820771802995
comm.and.crime_benchmark_0250,250,regression,comm.and.crime,122,67,55,ar-0,pd-4,none,ir-1,0.549180327868853,0.500262098292401,0.520102402822907,0.476093000046149,0.436188282712098,0.541245425853471,0.610040705563094,0.712980743614854
comm.and.crime_benchmark_0251,251,regression,comm.and.crime,123,63,60,ar-0,pd-4,none,ir-2,0.51219512195122,0.50016964024093,0.530652169734627,0.468162984272548,0.21889953039836,1.14547088317833,0.614021164021164,0.683970035339639
comm.and.crime_benchmark_0252,252,regression,comm.and.crime,124,62,62,ar-0,pd-4,none,ir-2,0.5,0.500287772034122,0.528749656194635,0.47182588787361,0.395675906390328,1.08227570730715,0.614724245577523,0.671972082291187
comm.and.crime_benchmark_0253,253,regression,comm.and.crime,128,66,62,ar-0,pd-4,none,ir-2,0.515625,0.500012111104005,0.528080245257637,0.470133129585623,0.215564657307988,1.14404906217136,0.610459433040078,0.68184855876949
comm.and.crime_benchmark_0254,254,regression,comm.and.crime,118,63,55,ar-0,pd-4,none,ir-2,0.533898305084746,0.50001976407521,0.531051681846065,0.464474112810413,0.243871242921298,1.14413897056295,0.613275901875916,0.703828333191346
comm.and.crime_benchmark_0255,255,regression,comm.and.crime,126,76,50,ar-0,pd-4,none,ir-2,0.603174603174603,0.500125146949693,0.501715485101747,0.497707832958572,0.171515219536917,1.10799159824081,0.604210526315789,0.754488417452933
comm.and.crime_benchmark_0256,256,regression,comm.and.crime,129,64,65,ar-0,pd-4,none,ir-3,0.496124031007752,0.500165487185044,0.535930715169797,0.464950493476979,0.267192524814687,1.8181429161191,0.612980769230769,0.665446187499332
comm.and.crime_benchmark_0257,257,regression,comm.and.crime,127,68,59,ar-0,pd-4,none,ir-3,0.535433070866142,0.500041326665948,0.523937501258613,0.472499972898131,0.167379814925675,1.82890564732104,0.609172482552343,0.698429496642989
comm.and.crime_benchmark_0258,258,regression,comm.and.crime,124,65,59,ar-0,pd-4,none,ir-3,0.524193548387097,0.500114895689991,0.532326959022059,0.464627029307205,0.290187895743075,1.79501020841946,0.6122555410691,0.692081394269035
comm.and.crime_benchmark_0259,259,regression,comm.and.crime,122,62,60,ar-0,pd-4,none,ir-3,0.508196721311475,0.500011850390068,0.528315423375639,0.470764824971645,0.323583595962884,1.79913038425283,0.614784946236559,0.680817370794815
comm.and.crime_benchmark_0260,260,regression,comm.and.crime,120,62,58,ar-0,pd-4,none,ir-3,0.516666666666667,0.500198631958526,0.520397469346602,0.478606771302306,0.0419859801744307,1.70869894104175,0.614571746384872,0.688225633532414
comm.and.crime_benchmark_0261,261,regression,comm.and.crime,107,54,53,ar-0,pd-4,scatter,ir-0,0.504672897196262,0.500083361698346,0.521269153775732,0.478497837694971,-0.00251630365135279,0,0.622990915443746,0.689414801168167
comm.and.crime_benchmark_0262,262,regression,comm.and.crime,100,47,53,ar-0,pd-4,scatter,ir-0,0.47,0.500099803824998,0.534253738151138,0.46981235263012,-0.000958085831540073,0,0.631874749096748,0.668544419918531
comm.and.crime_benchmark_0263,263,regression,comm.and.crime,112,55,57,ar-0,pd-4,scatter,ir-0,0.491071428571429,0.5001261792615,0.523657277866629,0.477420733239007,-0.00195501067932235,0,0.621371610845295,0.674726745046142
comm.and.crime_benchmark_0264,264,regression,comm.and.crime,109,59,50,ar-0,pd-4,scatter,ir-0,0.541284403669725,0.500145150396195,0.512534492822513,0.48552572633314,-0.00385818165774188,0,0.61728813559322,0.716722057833901
comm.and.crime_benchmark_0265,265,regression,comm.and.crime,122,65,57,ar-0,pd-4,scatter,ir-0,0.532786885245902,0.500039236447994,0.516311806454894,0.481482796966442,-0.0279128821807929,0,0.611605937921727,0.700624317447647
comm.and.crime_benchmark_0266,266,regression,comm.and.crime,121,63,58,ar-0,pd-4,scatter,ir-1,0.520661157024793,0.500332811295054,0.531025196132768,0.466994531212709,-0.00294505886292477,0.615337635440869,0.614121510673235,0.691166411532738
comm.and.crime_benchmark_0267,267,regression,comm.and.crime,113,59,54,ar-0,pd-4,scatter,ir-1,0.52212389380531,0.500326397508075,0.528531992330088,0.469509173535876,-0.000956795348395544,0.601772775188196,0.618330194601381,0.69869386986602
comm.and.crime_benchmark_0268,268,regression,comm.and.crime,122,64,58,ar-0,pd-4,scatter,ir-1,0.524590163934426,0.50011137009077,0.530658930249323,0.466403717502022,-0.00236603727737734,0.59141690081716,0.612877155172414,0.694551337625453
comm.and.crime_benchmark_0269,269,regression,comm.and.crime,105,57,48,ar-0,pd-4,scatter,ir-1,0.542857142857143,0.500065015747846,0.523165703288697,0.472632949293086,-0.0056883312074917,0.613330975088148,0.619517543859649,0.721569762095505
comm.and.crime_benchmark_0270,270,regression,comm.and.crime,115,60,55,ar-0,pd-4,scatter,ir-1,0.521739130434783,0.500006983197048,0.530467053051686,0.466777816082898,-0.0435437537974638,0.553650203836009,0.616666666666667,0.696500713524887
comm.and.crime_benchmark_0271,271,regression,comm.and.crime,110,53,57,ar-0,pd-4,scatter,ir-2,0.481818181818182,0.500244497434919,0.509704931886636,0.491447953120164,-0.00134674020403639,1.11900520922294,0.623634558093347,0.668399272279309
comm.and.crime_benchmark_0272,272,regression,comm.and.crime,109,55,54,ar-0,pd-4,scatter,ir-2,0.504587155963303,0.500160486211585,0.517325915393425,0.482677178711563,-0.0027776398294113,1.08344569390114,0.621885521885522,0.687846484416358
comm.and.crime_benchmark_0273,273,regression,comm.and.crime,115,61,54,ar-0,pd-4,scatter,ir-2,0.530434782608696,0.500180929138777,0.517119164039261,0.481046997121564,-0.00338854466195241,1.11836931399676,0.616272009714633,0.704341242479243
comm.and.crime_benchmark_0274,274,regression,comm.and.crime,109,53,56,ar-0,pd-4,scatter,ir-2,0.486238532110092,0.500032626973538,0.525386008681441,0.476037462142843,-0.00821592729843492,1.09501674282959,0.623652291105121,0.673911251660352
comm.and.crime_benchmark_0275,275,regression,comm.and.crime,122,62,60,ar-0,pd-4,scatter,ir-2,0.508196721311475,0.50002619439203,0.532179322937352,0.466801294895196,-0.00368320884833907,1.24401613990353,0.614784946236559,0.680817370794815
comm.and.crime_benchmark_0276,276,regression,comm.and.crime,110,52,58,ar-0,pd-4,scatter,ir-3,0.472727272727273,0.500000423906122,0.537138207537169,0.466704479961046,-0.00297682176215327,1.79318257629344,0.625331564986737,0.661428843269749
comm.and.crime_benchmark_0277,277,regression,comm.and.crime,113,60,53,ar-0,pd-4,scatter,ir-3,0.530973451327434,0.500078634577434,0.518514954727646,0.479207328747005,-0.00449483226660219,1.82088718831906,0.616981132075472,0.705595377871116
comm.and.crime_benchmark_0278,278,regression,comm.and.crime,118,67,51,ar-0,pd-4,scatter,ir-3,0.567796610169492,0.500182997659257,0.514615396672923,0.481222787190324,-0.00735027340010288,1.8152067335612,0.610477026631548,0.731359813508825
comm.and.crime_benchmark_0279,279,regression,comm.and.crime,101,51,50,ar-0,pd-4,scatter,ir-3,0.504950495049505,0.500077641099247,0.505739118447163,0.494302934204373,-0.00287010542181098,1.7711501711769,0.627058823529412,0.69505879697586
comm.and.crime_benchmark_0280,280,regression,comm.and.crime,107,51,56,ar-0,pd-4,scatter,ir-3,0.476635514018692,0.500283172246704,0.5274558426093,0.475536633166483,-0.000384302951579364,1.78897263865811,0.626050420168067,0.665986050241908
comm.and.crime_benchmark_0281,281,regression,comm.and.crime,125,63,62,ar-0,pd-4,cluster,ir-0,0.504,0.500013754006203,0.53546472695823,0.463990991167852,0.256862423001481,0,0.613927291346646,0.674896198258913
comm.and.crime_benchmark_0282,282,regression,comm.and.crime,122,59,63,ar-0,pd-4,cluster,ir-0,0.483606557377049,0.500096175749502,0.539559998028323,0.463137992980448,0.212575449774705,0,0.617164379876244,0.660371611842459
comm.and.crime_benchmark_0283,283,regression,comm.and.crime,121,71,50,ar-0,pd-4,cluster,ir-0,0.586776859504132,0.500035157925164,0.518325156886546,0.474063359400002,0.261781558371349,0,0.607042535211281,0.744846585831388
comm.and.crime_benchmark_0284,284,regression,comm.and.crime,120,64,56,ar-0,pd-4,cluster,ir-0,0.533333333333333,0.500139938075479,0.529139035650045,0.466998112275975,0.274136550851413,0,0.61328152901787,0.702110712049238
comm.and.crime_benchmark_0285,285,regression,comm.and.crime,119,63,56,ar-0,pd-4,cluster,ir-0,0.529411764705882,0.500088325925284,0.518872484450673,0.478956147584221,0.29687424169287,0,0.613378684807256,0.69828856219686
comm.and.crime_benchmark_0286,286,regression,comm.and.crime,122,70,52,ar-0,pd-4,cluster,ir-1,0.573770491803279,0.500040343648832,0.517777958350172,0.476162785397029,0.353685640849029,0.521965035355469,0.607692307692308,0.73331402216038
comm.and.crime_benchmark_0287,287,regression,comm.and.crime,122,61,61,ar-0,pd-4,cluster,ir-1,0.5,0.500226566092559,0.536413091683852,0.464040040501266,0.15042039932864,0.540158663661838,0.615425960763236,0.672723817389792
comm.and.crime_benchmark_0288,288,regression,comm.and.crime,122,65,57,ar-0,pd-4,cluster,ir-1,0.532786885245902,0.500065842394395,0.527546350662047,0.468728420685669,0.225884960111034,0.569492715874812,0.611605937921727,0.700624317447647
comm.and.crime_benchmark_0289,289,regression,comm.and.crime,123,70,53,ar-0,pd-4,cluster,ir-1,0.569105691056911,0.500042425018955,0.510095374951944,0.486764943975385,0.14488609224001,0.512143184891946,0.607816711590296,0.728414663873233
comm.and.crime_benchmark_0290,290,regression,comm.and.crime,123,68,55,ar-0,pd-4,cluster,ir-1,0.552845528455285,0.500052662086329,0.519785856591905,0.475655257970344,0.151359850864948,0.508545042462768,0.609625668449198,0.716416050495849
comm.and.crime_benchmark_0291,291,regression,comm.and.crime,128,70,58,ar-0,pd-4,cluster,ir-2,0.546875,0.500115711018109,0.522955326408617,0.472550657960599,0.253209963920493,1.12109774044567,0.607881773399015,0.707633501621837
comm.and.crime_benchmark_0292,292,regression,comm.and.crime,120,66,54,ar-0,pd-4,cluster,ir-2,0.55,0.500053150844971,0.5131691927928,0.484022432908736,0.138094664783462,1.11632565472743,0.611111391694738,0.714946420498141
comm.and.crime_benchmark_0293,293,regression,comm.and.crime,118,60,58,ar-0,pd-4,cluster,ir-2,0.508474576271186,0.500090323029663,0.534969870835903,0.464008032195621,0.18953847087771,1.13362327136503,0.616666666666667,0.68460339669849
comm.and.crime_benchmark_0294,294,regression,comm.and.crime,123,65,58,ar-0,pd-4,cluster,ir-2,0.528455284552846,0.500229287916025,0.522726054335856,0.475017394514491,0.251511799506327,1.12468377523903,0.611936339522546,0.695704195203051
comm.and.crime_benchmark_0295,295,regression,comm.and.crime,121,64,57,ar-0,pd-4,cluster,ir-2,0.528925619834711,0.500155247997917,0.524609652722447,0.472697670763357,0.312175748288495,1.08909030061857,0.612938596491228,0.697680896002103
comm.and.crime_benchmark_0296,296,regression,comm.and.crime,127,67,60,ar-0,pd-4,cluster,ir-3,0.52755905511811,0.500169745013747,0.523302730437233,0.474337911290855,0.206822286430188,1.81493958271334,0.609950248756219,0.692788423826932
comm.and.crime_benchmark_0297,297,regression,comm.and.crime,120,60,60,ar-0,pd-4,cluster,ir-3,0.5,0.50000952533443,0.540930295800346,0.459088754868514,0.321097813705071,1.70861874031469,0.616388888888889,0.674660429321339
comm.and.crime_benchmark_0298,298,regression,comm.and.crime,122,65,57,ar-0,pd-4,cluster,ir-3,0.532786885245902,0.500018019103435,0.519578867401562,0.477711788588026,0.364642742462749,1.72091467225418,0.611605937921727,0.700624317447647
comm.and.crime_benchmark_0299,299,regression,comm.and.crime,124,64,60,ar-0,pd-4,cluster,ir-3,0.516129032258065,0.5001525545852,0.517493203992101,0.481655861884506,0.266032832784303,1.76911472529629,0.61328125,0.684988185520485
comm.and.crime_benchmark_0300,300,regression,comm.and.crime,126,68,58,ar-0,pd-4,cluster,ir-3,0.53968253968254,0.500090342730521,0.517491595699884,0.479688873731958,0.278077299872363,1.71786156671977,0.609787018255578,0.702688167328332
comm.and.crime_benchmark_0301,301,regression,comm.and.crime,902,2,900,ar-1,pd-0,none,ir-0,0.00221729490022173,0.146377239988338,0.288297026749828,0.146061862684424,-0.253445547857726,0,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0302,302,regression,comm.and.crime,902,2,900,ar-1,pd-0,none,ir-0,0.00221729490022173,0.144004330450266,0.154071296709456,0.143981959414135,-1.0882581062508,0,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0303,303,regression,comm.and.crime,902,2,900,ar-1,pd-0,none,ir-0,0.00221729490022173,0.14395205337837,0.0457171319165472,0.14417035320384,0.408173063980574,0,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0304,304,regression,comm.and.crime,902,2,900,ar-1,pd-0,none,ir-0,0.00221729490022173,0.146620159436183,0.0378100482179941,0.146861959683335,0.414577496784173,0,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0305,305,regression,comm.and.crime,902,2,900,ar-1,pd-0,none,ir-0,0.00221729490022173,0.1456446897062,0.0752667113756917,0.145801085213601,-0.356285519172206,0,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0306,306,regression,comm.and.crime,902,2,900,ar-1,pd-0,none,ir-1,0.00221729490022173,0.143222889626174,0.0503593312494348,0.143429253089233,0.2568379986204,0.444287799347433,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0307,307,regression,comm.and.crime,902,2,900,ar-1,pd-0,none,ir-1,0.00221729490022173,0.146519107595258,0.122678915727927,0.146572085799408,-1.03896036648711,0.438627169876582,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0308,308,regression,comm.and.crime,902,2,900,ar-1,pd-0,none,ir-1,0.00221729490022173,0.146541033385249,0.224527732745315,0.146367729608894,-0.491331417469007,0.445232046045896,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0309,309,regression,comm.and.crime,902,2,900,ar-1,pd-0,none,ir-1,0.00221729490022173,0.14669518120513,0.0336912707816187,0.146946301006071,-0.0879763553098373,0.439865707475824,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0310,310,regression,comm.and.crime,902,2,900,ar-1,pd-0,none,ir-1,0.00221729490022173,0.14653549337,0.0460028300451174,0.1467588992885,-0.146223917139894,0.459285017633353,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0311,311,regression,comm.and.crime,902,2,900,ar-1,pd-0,none,ir-2,0.00221729490022173,0.145609654940703,0.520377085583259,0.144776838428164,0.457843780818586,0.966018252038761,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0312,312,regression,comm.and.crime,902,2,900,ar-1,pd-0,none,ir-2,0.00221729490022173,0.145544855380348,0.235382637078338,0.145345215865463,-1.00152492780451,0.956557265922657,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0313,313,regression,comm.and.crime,902,2,900,ar-1,pd-0,none,ir-2,0.00221729490022173,0.143727333852395,0.265372321720813,0.143457011657132,0.312196968105313,0.953260119194533,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0314,314,regression,comm.and.crime,902,2,900,ar-1,pd-0,none,ir-2,0.00221729490022173,0.144352489774302,0.04194678585948,0.144580058005224,-0.170254828236809,0.958672946711956,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0315,315,regression,comm.and.crime,902,2,900,ar-1,pd-0,none,ir-2,0.00221729490022173,0.145447018149103,0.0861607645989893,0.145578765379214,-0.570330092915601,0.948914173232296,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0316,316,regression,comm.and.crime,902,2,900,ar-1,pd-0,none,ir-3,0.00221729490022173,0.145566817927112,0.0247389493416857,0.145835324301746,0.414596242263332,1.5794262441556,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0317,317,regression,comm.and.crime,902,2,900,ar-1,pd-0,none,ir-3,0.00221729490022173,0.14634118823169,0.0237774582126327,0.146613552076177,0.459110379988081,1.57959272787549,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0318,318,regression,comm.and.crime,902,2,900,ar-1,pd-0,none,ir-3,0.00221729490022173,0.147210330235737,0.0712296978732105,0.147379176085431,-0.0425289362927963,1.57158614137,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0319,319,regression,comm.and.crime,902,2,900,ar-1,pd-0,none,ir-3,0.00221729490022173,0.145916991109128,0.20820557435383,0.145778572035251,-0.303762548288202,1.58604351916329,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0320,320,regression,comm.and.crime,902,2,900,ar-1,pd-0,none,ir-3,0.00221729490022173,0.147008136826591,0.256194906714971,0.146765499560172,0.478112460049152,1.57177331705558,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0321,321,regression,comm.and.crime,902,2,900,ar-1,pd-0,scatter,ir-0,0.00221729490022173,0.1452052933168,0.126407461726246,0.14524706627589,-0.84373845454624,0,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0322,322,regression,comm.and.crime,902,2,900,ar-1,pd-0,scatter,ir-0,0.00221729490022173,0.146113677905177,0.114130893849745,0.146184750758633,-0.419642723896926,0,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0323,323,regression,comm.and.crime,902,2,900,ar-1,pd-0,scatter,ir-0,0.00221729490022173,0.145169083499828,0.324551249283456,0.144770456464753,-0.487157227693083,0,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0324,324,regression,comm.and.crime,902,2,900,ar-1,pd-0,scatter,ir-0,0.00221729490022173,0.146783283350033,0.0236056522126316,0.147057011419227,-0.436537686339825,0,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0325,325,regression,comm.and.crime,902,2,900,ar-1,pd-0,scatter,ir-0,0.00221729490022173,0.147488681680435,0.39559432600899,0.146937335804149,-0.198782741383482,0,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0326,326,regression,comm.and.crime,902,2,900,ar-1,pd-0,scatter,ir-1,0.00221729490022173,0.145018308165203,0.051719113139928,0.145225639709704,-0.802974131955481,0.434955432662245,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0327,327,regression,comm.and.crime,902,2,900,ar-1,pd-0,scatter,ir-1,0.00221729490022173,0.147640010298531,0.141993186825992,0.147652558795137,-0.103654062295615,0.447224670484588,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0328,328,regression,comm.and.crime,902,2,900,ar-1,pd-0,scatter,ir-1,0.00221729490022173,0.143607292400961,0.113865894039336,0.14367338439732,-0.00202664016249667,0.454266271283144,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0329,329,regression,comm.and.crime,902,2,900,ar-1,pd-0,scatter,ir-1,0.00221729490022173,0.145302655602598,0.171836609351429,0.145243691260934,-0.153842657737582,0.44633729416792,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0330,330,regression,comm.and.crime,902,2,900,ar-1,pd-0,scatter,ir-1,0.00221729490022173,0.14771377829968,0.214993608331855,0.147564267566275,-0.900629837045168,0.447357052849929,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0331,331,regression,comm.and.crime,902,2,900,ar-1,pd-0,scatter,ir-2,0.00221729490022173,0.144033893477812,0.0959872861101623,0.144140663716407,-0.532090756524942,0.962076862179993,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0332,332,regression,comm.and.crime,902,2,900,ar-1,pd-0,scatter,ir-2,0.00221729490022173,0.145066335140728,0.0865617502676852,0.145196345329335,-1.18142152320846,0.94999780272517,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0333,333,regression,comm.and.crime,902,2,900,ar-1,pd-0,scatter,ir-2,0.00221729490022173,0.146380713602932,0.0188629694173842,0.146664086367789,-0.182280378359113,0.960180896285124,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0334,334,regression,comm.and.crime,902,2,900,ar-1,pd-0,scatter,ir-2,0.00221729490022173,0.145114221843971,0.0355871865190732,0.145357615255804,-0.171581919185161,0.956510692403144,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0335,335,regression,comm.and.crime,902,2,900,ar-1,pd-0,scatter,ir-2,0.00221729490022173,0.145608118647635,0.125512527121902,0.145652775517692,-0.000685545008860323,0.967700201953985,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0336,336,regression,comm.and.crime,902,2,900,ar-1,pd-0,scatter,ir-3,0.00221729490022173,0.145552668565232,0.291313120901496,0.145228756448929,-0.369515241814101,1.58615522731959,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0337,337,regression,comm.and.crime,902,2,900,ar-1,pd-0,scatter,ir-3,0.00221729490022173,0.145906950506034,0.227128611671238,0.145726457925667,-0.955919742590379,1.59146207075425,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0338,338,regression,comm.and.crime,902,2,900,ar-1,pd-0,scatter,ir-3,0.00221729490022173,0.143817803367799,0.0130326337404623,0.144108437078082,-0.481211266300255,1.58457909377713,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0339,339,regression,comm.and.crime,902,2,900,ar-1,pd-0,scatter,ir-3,0.00221729490022173,0.147038314666795,0.109475816272846,0.147121786885448,-0.0925273415369382,1.57671643897823,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0340,340,regression,comm.and.crime,902,2,900,ar-1,pd-0,scatter,ir-3,0.00221729490022173,0.143101045639508,0.411531190204701,0.142504534207141,-0.576642381800629,1.593989267208,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0341,341,regression,comm.and.crime,902,2,900,ar-1,pd-0,cluster,ir-0,0.00221729490022173,0.143799684817586,0.0726114230539296,0.143957880954838,0.600382848809255,0,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0342,342,regression,comm.and.crime,902,2,900,ar-1,pd-0,cluster,ir-0,0.00221729490022173,0.144859040233981,0.161362520961544,0.144822365832364,0.839228531323773,0,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0343,343,regression,comm.and.crime,902,2,900,ar-1,pd-0,cluster,ir-0,0.00221729490022173,0.147486933093194,0.31537197792676,0.147113855215787,0.22925538896179,0,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0344,344,regression,comm.and.crime,902,2,900,ar-1,pd-0,cluster,ir-0,0.00221729490022173,0.145803939046903,0.145320662512343,0.145805012994758,0.11223588722763,0,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0345,345,regression,comm.and.crime,902,2,900,ar-1,pd-0,cluster,ir-0,0.00221729490022173,0.145165936895575,0.0240619452611082,0.145435056876985,0.552627496534809,0,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0346,346,regression,comm.and.crime,902,2,900,ar-1,pd-0,cluster,ir-1,0.00221729490022173,0.146436660892949,0.159943599920903,0.146406645472887,0.811177666538992,0.452445214738639,0.977777777777778,0.502512575503782
comm.and.crime_benchmark_0347,347,regression,comm.and.crime,902,2,900,ar-1,pd-0,cluster,ir-1,0.00221729490022173,0.146105088510437,0.426419851881517,0.145482166814057,0.772189120608207,0.441115706206612,0.977777777777778,0.502512575503782
