bench.id,benchnum,origin,mset,size,n.anom,n.norm,anomaly.rate.level,point.difficulty.level,clustering.algo,irrelevance.level,anomaly.rate,diff.mean,anom.diff.mean,norm.diff.mean,clusteredness.score,irrelevance.score,auc.ci.0.999,ap.ci.0.999
fault_benchmark_0405,405,multiclass,fault,1143,2,1141,ar-1,pd-1,cluster,ir-0,0.00174978127734033,0.10499858747228,6.54476749424373e-38,0.105182634076087,0.672477076446529,0,0.978527607361963,0.501492537313433
fault_benchmark_0406,406,multiclass,fault,1143,2,1141,ar-1,pd-1,cluster,ir-1,0.00174978127734033,0.105423000139359,3.51331130417475e-38,0.105607790674222,1.01328773720234,0.313122855824601,0.978527607361963,0.501492537313433
fault_benchmark_0407,407,multiclass,fault,1143,2,1141,ar-1,pd-1,cluster,ir-1,0.00174978127734033,0.10587322655163,1.94001631787822e-37,0.10605880626513,0.727336713391978,0.294167515881107,0.978527607361963,0.501492537313433
fault_benchmark_0408,408,multiclass,fault,1143,2,1141,ar-1,pd-1,cluster,ir-1,0.00174978127734033,0.107165958801045,1.58113782188832e-37,0.107353804478172,0.994922477780117,0.319516498881729,0.978527607361963,0.501492537313433
fault_benchmark_0409,409,multiclass,fault,1143,2,1141,ar-1,pd-1,cluster,ir-1,0.00174978127734033,0.11199766453132,2.76616050210835e-37,0.112193979456003,0.930173488747405,0.302207573540677,0.978527607361963,0.501492537313433
fault_benchmark_0410,410,multiclass,fault,1143,2,1141,ar-1,pd-1,cluster,ir-1,0.00174978127734033,0.110843041755884,3.14492906425297e-37,0.111037332801906,1.18148549732328,0.281227428898182,0.978527607361963,0.501492537313433
fault_benchmark_0411,411,multiclass,fault,1143,2,1141,ar-1,pd-1,cluster,ir-2,0.00174978127734033,0.108159053639701,8.55328263953232e-38,0.108348640061506,1.085972307832,0.747968936104989,0.978527607361963,0.501492537313433
fault_benchmark_0412,412,multiclass,fault,1143,2,1141,ar-1,pd-1,cluster,ir-2,0.00174978127734033,0.106748133439104,3.24943645312065e-37,0.106935246731723,0.751221459427232,0.749718266845741,0.978527607361963,0.501492537313433
fault_benchmark_0413,413,multiclass,fault,1143,2,1141,ar-1,pd-1,cluster,ir-2,0.00174978127734033,0.105873378575104,3.58794778830707e-38,0.106058958555077,0.793449508894149,0.768533324907184,0.978527607361963,0.501492537313433
fault_benchmark_0414,414,multiclass,fault,1143,2,1141,ar-1,pd-1,cluster,ir-2,0.00174978127734033,0.108427993095493,2.19986608618125e-37,0.108618050927387,0.987335634909985,0.741935657334302,0.978527607361963,0.501492537313433
fault_benchmark_0415,415,multiclass,fault,1143,2,1141,ar-1,pd-1,cluster,ir-2,0.00174978127734033,0.10762325607837,1.58036247645516e-37,0.107811903328288,0.695719598175657,0.757650910830063,0.978527607361963,0.501492537313433
fault_benchmark_0416,416,multiclass,fault,1143,2,1141,ar-1,pd-1,cluster,ir-3,0.00174978127734033,0.113747309128298,4.09910076935774e-38,0.113946690914675,0.104783142993056,1.44739161451002,0.978527607361963,0.501492537313433
fault_benchmark_0417,417,multiclass,fault,1143,2,1141,ar-1,pd-1,cluster,ir-3,0.00174978127734033,0.110247796019499,5.05861008800505e-38,0.110441043689998,0.128182481768697,1.36809505811276,0.978527607361963,0.501492537313433
fault_benchmark_0418,418,multiclass,fault,1143,2,1141,ar-1,pd-1,cluster,ir-3,0.00174978127734033,0.107021357427867,3.14884021741083e-37,0.107208949640712,1.10750162145614,1.31952392373478,0.978527607361963,0.501492537313433
fault_benchmark_0419,419,multiclass,fault,1143,2,1141,ar-1,pd-1,cluster,ir-3,0.00174978127734033,0.111503055429218,1.31761108653556e-37,0.111698503379137,0.576644597442726,1.32822339752812,0.978527607361963,0.501492537313433
fault_benchmark_0420,420,multiclass,fault,1143,2,1141,ar-1,pd-1,cluster,ir-3,0.00174978127734033,0.113115381758115,7.50578428601971e-37,0.113313655871626,0.236161691355772,1.34385808915965,0.978527607361963,0.501492537313433
fault_benchmark_0601,601,multiclass,fault,1147,6,1141,ar-2,pd-0,none,ir-0,0.00523103748910201,0.112479229552922,1.09194369481277e-37,0.113070706658371,-0.0571358350385314,0,0.840929155711371,0.181434464935289
fault_benchmark_0602,602,multiclass,fault,1147,6,1141,ar-2,pd-0,none,ir-0,0.00523103748910201,0.106422579402443,3.49785155142712e-37,0.106982207339704,0.521072131739716,0,0.840929155711371,0.181434464935289
fault_benchmark_0603,603,multiclass,fault,1147,6,1141,ar-2,pd-0,none,ir-0,0.00523103748910201,0.106376093213801,5.27753733850864e-37,0.106935476701341,0.406816824282039,0,0.840929155711371,0.181434464935289
fault_benchmark_0604,604,multiclass,fault,1147,6,1141,ar-2,pd-0,none,ir-0,0.00523103748910201,0.108707382352687,1.23986221744178e-37,0.109279025029388,0.376812110605909,0,0.840929155711371,0.181434464935289
fault_benchmark_0605,605,multiclass,fault,1147,6,1141,ar-2,pd-0,none,ir-0,0.00523103748910201,0.110735302189451,1.82852787994342e-37,0.111317608774146,0.360458470234898,0,0.840929155711371,0.181434464935289
fault_benchmark_0606,606,multiclass,fault,1147,6,1141,ar-2,pd-0,none,ir-1,0.00523103748910201,0.105443865926066,1.61213240912843e-37,0.105998347254336,0.638414099547339,0.325767728232633,0.840929155711371,0.181434464935289
fault_benchmark_0607,607,multiclass,fault,1147,6,1141,ar-2,pd-0,none,ir-1,0.00523103748910201,0.107651045311796,1.91550788784368e-37,0.108217133192489,0.273584357690198,0.322310444452181,0.840929155711371,0.181434464935289
fault_benchmark_0608,608,multiclass,fault,1147,6,1141,ar-2,pd-0,none,ir-1,0.00523103748910201,0.111606992092434,1.25745089325113e-37,0.112193882497828,0.341802228659362,0.311338390370944,0.840929155711371,0.181434464935289
fault_benchmark_0609,609,multiclass,fault,1147,6,1141,ar-2,pd-0,none,ir-1,0.00523103748910201,0.108623036799623,2.99486805949732e-37,0.109194235941427,0.286894375508284,0.373252186551987,0.840929155711371,0.181434464935289
fault_benchmark_0610,610,multiclass,fault,1147,6,1141,ar-2,pd-0,none,ir-1,0.00523103748910201,0.105504260316168,3.06128927519755e-37,0.106059059231065,0.380425956582547,0.335539285861103,0.840929155711371,0.181434464935289
fault_benchmark_0611,611,multiclass,fault,1147,6,1141,ar-2,pd-0,none,ir-2,0.00523103748910201,0.107247935235921,3.80294771276008e-37,0.107811903344085,0.0816952561432375,0.845633785408526,0.840929155711371,0.181434464935289
fault_benchmark_0612,612,multiclass,fault,1147,6,1141,ar-2,pd-0,none,ir-2,0.00523103748910201,0.107071026880193,5.57192344539588e-38,0.107634064707784,-0.192300809233156,0.840849576291704,0.840929155711371,0.181434464935289
fault_benchmark_0613,613,multiclass,fault,1147,6,1141,ar-2,pd-0,none,ir-2,0.00523103748910201,0.109994566611754,4.46422911393795e-37,0.110572978004979,0.514467419483015,0.787381216902001,0.840929155711371,0.181434464935289
fault_benchmark_0614,614,multiclass,fault,1147,6,1141,ar-2,pd-0,none,ir-2,0.00523103748910201,0.110689764942009,2.99433991464212e-38,0.111271832067032,0.307212633816589,0.80113292835565,0.840929155711371,0.181434464935289
fault_benchmark_0615,615,multiclass,fault,1147,6,1141,ar-2,pd-0,none,ir-2,0.00523103748910201,0.1059271604538,3.71225239966764e-37,0.106484183208158,-0.213205190426484,0.786343193703662,0.840929155711371,0.181434464935289
fault_benchmark_0616,616,multiclass,fault,1147,6,1141,ar-2,pd-0,none,ir-3,0.00523103748910201,0.104299808681476,1.64469438048154e-37,0.104848273933088,0.289748566032442,1.39219596207988,0.840929155711371,0.181434464935289
fault_benchmark_0617,617,multiclass,fault,1147,6,1141,ar-2,pd-0,none,ir-3,0.00523103748910201,0.102016909129425,1.39500572628345e-37,0.102553369650702,0.381904220994852,1.36304881789746,0.840929155711371,0.181434464935289
fault_benchmark_0618,618,multiclass,fault,1147,6,1141,ar-2,pd-0,none,ir-3,0.00523103748910201,0.106369374773432,1.89397290458599e-37,0.10692872293175,-0.868932503309279,1.32096423478666,0.840929155711371,0.181434464935289
fault_benchmark_0619,619,multiclass,fault,1147,6,1141,ar-2,pd-0,none,ir-3,0.00523103748910201,0.107670823102735,2.52359264163924e-34,0.108237014985834,-0.192210853559121,1.33709837710624,0.840929155711371,0.181434464935289
fault_benchmark_0620,620,multiclass,fault,1147,6,1141,ar-2,pd-0,none,ir-3,0.00523103748910201,0.112901860576181,2.31938091152926e-37,0.113495560105942,0.854227321749482,1.3480858130362,0.840929155711371,0.181434464935289
fault_benchmark_0621,621,multiclass,fault,1147,6,1141,ar-2,pd-0,scatter,ir-0,0.00523103748910201,0.112200220916005,4.73705963541446e-37,0.112790230841944,-0.0886139552637154,0,0.840929155711371,0.181434464935289
fault_benchmark_0622,622,multiclass,fault,1147,6,1141,ar-2,pd-0,scatter,ir-0,0.00523103748910201,0.109863199053399,5.3205204233618e-37,0.11044091964439,-1.00544214903805,0,0.840929155711371,0.181434464935289
fault_benchmark_0623,623,multiclass,fault,1147,6,1141,ar-2,pd-0,scatter,ir-0,0.00523103748910201,0.108119780129823,2.9836282359733e-37,0.108688332873713,-0.0208411870911975,0,0.840929155711371,0.181434464935289
fault_benchmark_0624,624,multiclass,fault,1147,6,1141,ar-2,pd-0,scatter,ir-0,0.00523103748910201,0.111879183213422,4.17481612116397e-38,0.112467504948111,-0.0323061651290981,0,0.840929155711371,0.181434464935289
fault_benchmark_0625,625,multiclass,fault,1147,6,1141,ar-2,pd-0,scatter,ir-0,0.00523103748910201,0.109531024069828,4.90820583699727e-38,0.110106997903675,-0.282735089758247,0,0.840929155711371,0.181434464935289
fault_benchmark_0626,626,multiclass,fault,1147,6,1141,ar-2,pd-0,scatter,ir-1,0.00523103748910201,0.110735291544599,1.03746065393938e-36,0.111317598073317,-0.15051204304463,0.319111193699642,0.840929155711371,0.181434464935289
fault_benchmark_0627,627,multiclass,fault,1147,6,1141,ar-2,pd-0,scatter,ir-1,0.00523103748910201,0.105883120407391,1.71571766076977e-37,0.106439911575177,-1.11887217038348,0.270059894426963,0.840929155711371,0.181434464935289
fault_benchmark_0628,628,multiclass,fault,1147,6,1141,ar-2,pd-0,scatter,ir-1,0.00523103748910201,0.102888502950896,2.07117820638941e-37,0.103429546787623,-0.147069279044738,0.302702293943084,0.840929155711371,0.181434464935289
fault_benchmark_0629,629,multiclass,fault,1147,6,1141,ar-2,pd-0,scatter,ir-1,0.00523103748910201,0.104632424215351,1.59390963123628e-37,0.10518263854076,-0.239970532821868,0.412805196543757,0.840929155711371,0.181434464935289
fault_benchmark_0630,630,multiclass,fault,1147,6,1141,ar-2,pd-0,scatter,ir-1,0.00523103748910201,0.107247930201955,1.21014490711653e-37,0.107811898283648,-0.121958848545347,0.434935716346558,0.840929155711371,0.181434464935289
fault_benchmark_0631,631,multiclass,fault,1147,6,1141,ar-2,pd-0,scatter,ir-2,0.00523103748910201,0.105504294779429,1.64986356483381e-37,0.106059093875552,-0.822901533134893,0.76672685186531,0.840929155711371,0.181434464935289
fault_benchmark_0632,632,multiclass,fault,998,5,993,ar-2,pd-0,scatter,ir-2,0.00501002004008016,0.0643883067910906,6.96677494615962e-38,0.0647125178021233,-0.0215979817759973,0.976269885593668,0.868076535750252,0.213875255727702
fault_benchmark_0633,633,multiclass,fault,1147,6,1141,ar-2,pd-0,scatter,ir-2,0.00523103748910201,0.100272971218611,1.8059325812632e-37,0.10080026116367,-0.19809229733277,0.795769627546789,0.840929155711371,0.181434464935289
fault_benchmark_0634,634,multiclass,fault,1147,6,1141,ar-2,pd-0,scatter,ir-2,0.00523103748910201,0.109370482707052,9.4907575336193e-38,0.109945612326896,-0.0374865463670357,0.82240072840111,0.840929155711371,0.181434464935289
fault_benchmark_0635,635,multiclass,fault,1147,6,1141,ar-2,pd-0,scatter,ir-2,0.00523103748910201,0.113729588599511,4.3955043045212e-37,0.114327640774443,-0.998604753948853,0.844630084973336,0.840929155711371,0.181434464935289
fault_benchmark_0636,636,multiclass,fault,1147,6,1141,ar-2,pd-0,scatter,ir-3,0.00523103748910201,0.106343288081562,8.57386873438716e-38,0.106902499061834,-0.573816701539786,1.41450246957651,0.840929155711371,0.181434464935289
fault_benchmark_0637,637,multiclass,fault,1147,6,1141,ar-2,pd-0,scatter,ir-3,0.00523103748910201,0.113890214424603,1.91518724588557e-37,0.114489111257686,-0.201679528597007,1.44386562943538,0.840929155711371,0.181434464935289
fault_benchmark_0638,638,multiclass,fault,1147,6,1141,ar-2,pd-0,scatter,ir-3,0.00523103748910201,0.11073529496286,1.36900346604422e-37,0.111317601509554,-1.11461908463829,1.33878571270207,0.840929155711371,0.181434464935289
fault_benchmark_0639,639,multiclass,fault,1147,6,1141,ar-2,pd-0,scatter,ir-3,0.00523103748910201,0.108991473796954,2.11640104846526e-37,0.109564610381338,-0.397235683008538,1.35094097890883,0.840929155711371,0.181434464935289
fault_benchmark_0640,640,multiclass,fault,1147,6,1141,ar-2,pd-0,scatter,ir-3,0.00523103748910201,0.11422263996657,1.40607280846201e-37,0.114823284874369,-0.110049424057086,1.47254976159835,0.840929155711371,0.181434464935289
fault_benchmark_0641,641,multiclass,fault,1147,6,1141,ar-2,pd-0,cluster,ir-0,0.00523103748910201,0.100526755930322,1.58836909792541e-37,0.101055380413742,0.273176801545343,0,0.840929155711371,0.181434464935289
fault_benchmark_0642,642,multiclass,fault,1147,6,1141,ar-2,pd-0,cluster,ir-0,0.00523103748910201,0.109857717910595,1.22593625291724e-37,0.110435409678748,1.07647974634469,0,0.840929155711371,0.181434464935289
fault_benchmark_0643,643,multiclass,fault,1147,6,1141,ar-2,pd-0,cluster,ir-0,0.00523103748910201,0.110735292242059,1.53827460707157e-37,0.111317598774445,1.12672699854298,0,0.840929155711371,0.181434464935289
fault_benchmark_0644,644,multiclass,fault,1147,6,1141,ar-2,pd-0,cluster,ir-0,0.00523103748910201,0.104183469923763,1.44479388446822e-37,0.104731323402766,0.539664631623692,0,0.840929155711371,0.181434464935289
fault_benchmark_0645,645,multiclass,fault,532,3,529,ar-2,pd-0,cluster,ir-0,0.0056390977443609,0.0904043809126384,6.47428616309722e-38,0.0909170711635608,1.42789992824064,0,0.940138626339004,0.351288290530522
fault_benchmark_0646,646,multiclass,fault,1097,6,1091,ar-2,pd-0,cluster,ir-1,0.00546946216955333,0.107333459024451,2.23083162978424e-37,0.107923743858683,6.74241216487033e-07,0.310333972926796,0.843721509318675,0.182273359974055
fault_benchmark_0647,647,multiclass,fault,1147,6,1141,ar-2,pd-0,cluster,ir-1,0.00523103748910201,0.112465906094495,3.01978742786055e-37,0.113057313137937,0.342301553015244,0.318857766925175,0.840929155711371,0.181434464935289
fault_benchmark_0648,648,multiclass,fault,1147,6,1141,ar-2,pd-0,cluster,ir-1,0.00523103748910201,0.109414514804387,3.19842904303706e-37,0.109989875969003,0.738495659471683,0.316574708578904,0.840929155711371,0.181434464935289
fault_benchmark_0649,649,multiclass,fault,1147,6,1141,ar-2,pd-0,cluster,ir-1,0.00523103748910201,0.110456536118481,1.58546450493343e-37,0.111037376799209,0.513728724531809,0.309429321916471,0.840929155711371,0.181434464935289
fault_benchmark_0650,650,multiclass,fault,1147,6,1141,ar-2,pd-0,cluster,ir-1,0.00523103748910201,0.1124789741271,1.43539382711633e-37,0.113070449889381,0.0275406364243785,0.330702276413393,0.840929155711371,0.181434464935289
fault_benchmark_0651,651,multiclass,fault,1147,6,1141,ar-2,pd-0,cluster,ir-2,0.00523103748910201,0.110735544043684,7.83890589150647e-38,0.11131785190018,0.0196017689520928,0.74190558235296,0.840929155711371,0.181434464935289
fault_benchmark_0652,652,multiclass,fault,1147,6,1141,ar-2,pd-0,cluster,ir-2,0.00523103748910201,0.106043665701962,2.23568663703324e-36,0.106601301104426,1.97819803615904,0.80897954385049,0.840929155711371,0.181434464935289
fault_benchmark_0653,653,multiclass,fault,1147,6,1141,ar-2,pd-0,cluster,ir-2,0.00523103748910201,0.107664070407838,3.91262967204196e-37,0.108230226781587,0.701683446864109,0.807358799465019,0.840929155711371,0.181434464935289
fault_benchmark_0654,654,multiclass,fault,1147,6,1141,ar-2,pd-0,cluster,ir-2,0.00523103748910201,0.107247935234698,1.07282776992324e-36,0.107811903342856,1.11283920963684,0.789171676724304,0.840929155711371,0.181434464935289
fault_benchmark_0655,655,multiclass,fault,1147,6,1141,ar-2,pd-0,cluster,ir-2,0.00523103748910201,0.109082069798567,2.98900208637863e-37,0.109655682786114,1.47854454415038,0.764270354951027,0.840929155711371,0.181434464935289
fault_benchmark_0656,656,multiclass,fault,1147,6,1141,ar-2,pd-0,cluster,ir-3,0.00523103748910201,0.10994051076471,1.83811385603465e-37,0.110518637902824,0.561181985605639,1.35094073774502,0.840929155711371,0.181434464935289
fault_benchmark_0657,657,multiclass,fault,1147,6,1141,ar-2,pd-0,cluster,ir-3,0.00523103748910201,0.104722896204241,1.23416590678306e-37,0.105273586280687,0.15145407317118,1.33922260905187,0.840929155711371,0.181434464935289
fault_benchmark_0658,658,multiclass,fault,1147,6,1141,ar-2,pd-0,cluster,ir-3,0.00523103748910201,0.107247688044028,2.53668547678062e-38,0.107811654852323,0.402206444499885,1.31331301804728,0.840929155711371,0.181434464935289
fault_benchmark_0659,659,multiclass,fault,1147,6,1141,ar-2,pd-0,cluster,ir-3,0.00523103748910201,0.102011460759571,4.45644363505593e-37,0.102547892630349,0.0425261537096896,1.34964848717112,0.840929155711371,0.181434464935289
fault_benchmark_0660,660,multiclass,fault,1147,6,1141,ar-2,pd-0,cluster,ir-3,0.00523103748910201,0.110236884858024,4.56472020255985e-37,0.110816570492685,0.624426689263499,1.32273247657249,0.840929155711371,0.181434464935289
fault_benchmark_0661,661,multiclass,fault,1147,6,1141,ar-2,pd-1,none,ir-0,0.00523103748910201,0.106043624103412,1.21173691339476e-37,0.106601259287128,0.326169896489986,0,0.840929155711371,0.181434464935289
fault_benchmark_0662,662,multiclass,fault,1147,6,1141,ar-2,pd-1,none,ir-0,0.00523103748910201,0.112895105561828,4.70857880735189e-37,0.113488769570041,0.462919973932495,0,0.840929155711371,0.181434464935289
fault_benchmark_0663,663,multiclass,fault,1147,6,1141,ar-2,pd-1,none,ir-0,0.00523103748910201,0.107338399442484,3.63341746448655e-37,0.107902843260762,0.383561337798616,0,0.840929155711371,0.181434464935289
fault_benchmark_0664,664,multiclass,fault,1147,6,1141,ar-2,pd-1,none,ir-0,0.00523103748910201,0.105907482904446,1.10183874485028e-37,0.106464402183523,0.409468071200689,0,0.840929155711371,0.181434464935289
fault_benchmark_0665,665,multiclass,fault,1147,6,1141,ar-2,pd-1,none,ir-0,0.00523103748910201,0.102888744227313,5.26509021043435e-37,0.103429789332803,-0.308089000173686,0,0.840929155711371,0.181434464935289
fault_benchmark_0666,666,multiclass,fault,1147,6,1141,ar-2,pd-1,none,ir-1,0.00523103748910201,0.110402861354301,3.33339012738906e-37,0.110983419783859,0.322118354529067,0.415941994948018,0.840929155711371,0.181434464935289
fault_benchmark_0667,667,multiclass,fault,1147,6,1141,ar-2,pd-1,none,ir-1,0.00523103748910201,0.11028111839873,2.30417506112597e-37,0.110861036637461,0.0128911169504326,0.324166534803733,0.840929155711371,0.181434464935289
fault_benchmark_0668,668,multiclass,fault,1147,6,1141,ar-2,pd-1,none,ir-1,0.00523103748910201,0.114815741142284,3.22923081574718e-37,0.115419504899386,0.304416340175405,0.288334198782588,0.840929155711371,0.181434464935289
fault_benchmark_0669,669,multiclass,fault,1147,6,1141,ar-2,pd-1,none,ir-1,0.00523103748910201,0.112479189582484,3.0366394581077e-36,0.113070666477747,0.403505972994552,0.330528401233374,0.840929155711371,0.181434464935289
fault_benchmark_0670,670,multiclass,fault,1147,6,1141,ar-2,pd-1,none,ir-1,0.00523103748910201,0.109414514062139,1.50059176335745e-37,0.109989875222852,0.154213448841505,0.332916455959246,0.840929155711371,0.181434464935289
fault_benchmark_0671,671,multiclass,fault,1147,6,1141,ar-2,pd-1,none,ir-2,0.00523103748910201,0.102888703698571,9.38496350891083e-38,0.103429748590938,0.415635035032992,0.76606461424016,0.840929155711371,0.181434464935289
fault_benchmark_0672,672,multiclass,fault,1147,6,1141,ar-2,pd-1,none,ir-2,0.00523103748910201,0.109414507238096,3.00104028143261e-37,0.109989868362924,0.0438041908011298,0.825844921021633,0.840929155711371,0.181434464935289
fault_benchmark_0673,673,multiclass,fault,1147,6,1141,ar-2,pd-1,none,ir-2,0.00523103748910201,0.104732436822333,9.10254453588236e-38,0.105283177068551,0.420584670241454,0.741333769844427,0.840929155711371,0.181434464935289
fault_benchmark_0674,674,multiclass,fault,1147,6,1141,ar-2,pd-1,none,ir-2,0.00523103748910201,0.107670836354395,1.27602495449487e-37,0.108237028307179,-0.0822504451714947,0.739613406216343,0.840929155711371,0.181434464935289
fault_benchmark_0675,675,multiclass,fault,1147,6,1141,ar-2,pd-1,none,ir-2,0.00523103748910201,0.108106771805047,3.41724540501514e-37,0.108675256144074,0.315909087875321,0.756166706827957,0.840929155711371,0.181434464935289
fault_benchmark_0676,676,multiclass,fault,1147,6,1141,ar-2,pd-1,none,ir-3,0.00523103748910201,0.111546744478193,1.64572697617081e-37,0.112133318068788,0.608533262820969,1.30349744772373,0.840929155711371,0.181434464935289
fault_benchmark_0677,677,multiclass,fault,1147,6,1141,ar-2,pd-1,none,ir-3,0.00523103748910201,0.110135350446543,8.73977492457069e-37,0.110714502157918,0.589305920903519,1.35412401850677,0.840929155711371,0.181434464935289
fault_benchmark_0678,678,multiclass,fault,1147,6,1141,ar-2,pd-1,none,ir-3,0.00523103748910201,0.115094496781873,1.88455127554591e-37,0.115699726388088,-0.227582063479571,1.35004107027754,0.840929155711371,0.181434464935289
fault_benchmark_0679,679,multiclass,fault,1147,6,1141,ar-2,pd-1,none,ir-3,0.00523103748910201,0.109863453934525,7.92789195510074e-38,0.11044117586582,0.4753041805817,1.33584349503897,0.840929155711371,0.181434464935289
fault_benchmark_0680,680,multiclass,fault,1147,6,1141,ar-2,pd-1,none,ir-3,0.00523103748910201,0.107519975183342,1.16539559830088e-37,0.108085373825848,0.203712152883408,1.34621939062767,0.840929155711371,0.181434464935289
fault_benchmark_0681,681,multiclass,fault,1147,6,1141,ar-2,pd-1,scatter,ir-0,0.00523103748910201,0.113350811028453,3.77565626835855e-37,0.113946871384431,-0.0546280880568602,0,0.840929155711371,0.181434464935289
fault_benchmark_0682,682,multiclass,fault,1147,6,1141,ar-2,pd-1,scatter,ir-0,0.00523103748910201,0.103760807196895,1.62753957883977e-37,0.104306438084871,-0.00508152954396873,0,0.840929155711371,0.181434464935289
fault_benchmark_0683,683,multiclass,fault,1147,6,1141,ar-2,pd-1,scatter,ir-0,0.00523103748910201,0.108542674479469,6.86409553568813e-37,0.109113451032384,-0.388459602832065,0,0.840929155711371,0.181434464935289
fault_benchmark_0684,684,multiclass,fault,1147,6,1141,ar-2,pd-1,scatter,ir-0,0.00523103748910201,0.107247927970745,9.08574236966328e-38,0.107811896040705,-0.00922211110335476,0,0.840929155711371,0.181434464935289
fault_benchmark_0685,685,multiclass,fault,1147,6,1141,ar-2,pd-1,scatter,ir-0,0.00523103748910201,0.107247940752435,1.23598343828507e-31,0.107811908889608,-0.869970298592668,0,0.840929155711371,0.181434464935289
fault_benchmark_0686,686,multiclass,fault,1147,6,1141,ar-2,pd-1,scatter,ir-1,0.00523103748910201,0.107247942012842,2.79254102729523e-36,0.107811910156643,-0.699757167399082,0.38358222642303,0.840929155711371,0.181434464935289
fault_benchmark_0687,687,multiclass,fault,1147,6,1141,ar-2,pd-1,scatter,ir-1,0.00523103748910201,0.110722225137351,3.10540026473883e-37,0.111304462955777,-0.175784330816003,0.383597905690695,0.840929155711371,0.181434464935289
fault_benchmark_0688,688,multiclass,fault,1147,6,1141,ar-2,pd-1,scatter,ir-1,0.00523103748910201,0.114588545757579,1.29922397558112e-37,0.115191114797496,-0.113150389509609,0.361868784442458,0.840929155711371,0.181434464935289
fault_benchmark_0689,689,multiclass,fault,1147,6,1141,ar-2,pd-1,scatter,ir-1,0.00523103748910201,0.106376093997615,1.62961840660357e-37,0.106935477489276,-0.0755405260383874,0.300933379971248,0.840929155711371,0.181434464935289
fault_benchmark_0690,690,multiclass,fault,1147,6,1141,ar-2,pd-1,scatter,ir-1,0.00523103748910201,0.108991629852107,1.41715875126328e-37,0.109564767257114,-0.20223106058329,0.304095850431351,0.840929155711371,0.181434464935289
fault_benchmark_0691,691,multiclass,fault,1147,6,1141,ar-2,pd-1,scatter,ir-2,0.00523103748910201,0.109081941330408,4.11205970648965e-37,0.109655553642399,-0.286041806617778,0.894238874491521,0.840929155711371,0.181434464935289
fault_benchmark_0692,692,multiclass,fault,1147,6,1141,ar-2,pd-1,scatter,ir-2,0.00523103748910201,0.106915463469062,2.69821041749973e-37,0.107477683259434,-0.495461080394735,0.783303159526307,0.840929155711371,0.181434464935289
fault_benchmark_0693,693,multiclass,fault,1147,6,1141,ar-2,pd-1,scatter,ir-2,0.00523103748910201,0.110735294089315,3.50733894178174e-37,0.111317600631415,-0.0431579534779324,0.900938116070075,0.840929155711371,0.181434464935289
fault_benchmark_0694,694,multiclass,fault,1147,6,1141,ar-2,pd-1,scatter,ir-2,0.00523103748910201,0.112478968309045,3.09021109593119e-37,0.113070444040731,-0.248238884048578,0.812618265955616,0.840929155711371,0.181434464935289
fault_benchmark_0695,695,multiclass,fault,1147,6,1141,ar-2,pd-1,scatter,ir-2,0.00523103748910201,0.111157939434518,3.14836073639953e-31,0.111742468476242,-0.0790041689212283,0.879905988418864,0.840929155711371,0.181434464935289
fault_benchmark_0696,696,multiclass,fault,1147,6,1141,ar-2,pd-1,scatter,ir-3,0.00523103748910201,0.108659195873151,2.70618385013802e-36,0.109230585159075,-0.00757138712837842,1.47049723691227,0.840929155711371,0.181434464935289
fault_benchmark_0697,697,multiclass,fault,1147,6,1141,ar-2,pd-1,scatter,ir-3,0.00523103748910201,0.110729804816604,6.49033892728242e-37,0.111312082493116,-0.0902637211433503,1.46620161868132,0.840929155711371,0.181434464935289
fault_benchmark_0698,698,multiclass,fault,1147,6,1141,ar-2,pd-1,scatter,ir-3,0.00523103748910201,0.109408011638972,1.68980657431595e-37,0.109983338606399,-0.0516475277306335,1.4518809280996,0.840929155711371,0.181434464935289
fault_benchmark_0699,699,multiclass,fault,1147,6,1141,ar-2,pd-1,scatter,ir-3,0.00523103748910201,0.109407611384001,1.30873853682322e-37,0.109982936246669,-0.0787794700200641,1.47389424435147,0.840929155711371,0.181434464935289
fault_benchmark_0700,700,multiclass,fault,1147,6,1141,ar-2,pd-1,scatter,ir-3,0.00523103748910201,0.110135484776853,3.14576245344988e-37,0.110714637194611,-0.13758983106337,1.39248067473097,0.840929155711371,0.181434464935289
fault_benchmark_0701,701,multiclass,fault,1147,6,1141,ar-2,pd-1,cluster,ir-0,0.00523103748910201,0.107787309622754,1.49222541389328e-37,0.108354114055477,0.155185012496092,0,0.840929155711371,0.181434464935289
fault_benchmark_0702,702,multiclass,fault,1147,6,1141,ar-2,pd-1,cluster,ir-0,0.00523103748910201,0.113350805822521,1.50653096583423e-37,0.113946866151123,0.747042529638906,0,0.840929155711371,0.181434464935289
fault_benchmark_0703,703,multiclass,fault,1147,6,1141,ar-2,pd-1,cluster,ir-0,0.00523103748910201,0.108119778879446,3.88321647197065e-37,0.108688331616762,0.467819221807826,0,0.840929155711371,0.181434464935289
fault_benchmark_0704,704,multiclass,fault,1147,6,1141,ar-2,pd-1,cluster,ir-0,0.00523103748910201,0.104619145047393,2.52267572881959e-34,0.105169289543699,0.252468314218666,0,0.840929155711371,0.181434464935289
fault_benchmark_0705,705,multiclass,fault,1147,6,1141,ar-2,pd-1,cluster,ir-0,0.00523103748910201,0.110994576849985,6.6978203260508e-37,0.111578246842185,0.291439655584337,0,0.840929155711371,0.181434464935289
